0.88663	0.50412
0.95276	0.43989
0.88628	0.50141
0.90297	0.45969
0.91681	0.44960
0.88612	0.49017
0.95794	0.55022
0.94217	0.55039
0.88843	0.51081
0.89652	0.46662
0.97145	0.54747
0.95628	0.55030
0.91098	0.45320
0.98438	0.45009
0.95793	0.55022
0.98438	0.45009
0.98609	0.45194
0.88627	0.50137
0.97147	0.54746
0.90163	0.53366
0.91137	0.45295
0.94559	0.44021
0.94960	0.55048
0.95802	0.55022
0.91636	0.44985
0.90163	0.53367
0.97412	0.54639
0.96233	0.54969
0.94717	0.44006
0.90667	0.53774
0.91135	0.45296
0.88627	0.50136
0.96231	0.54970
0.97155	0.54744
0.91072	0.45339
0.98608	0.45194
0.88649	0.50305
0.94216	0.55037
0.94098	0.55038
0.95794	0.55022
0.94098	0.55037
0.95803	0.55022
0.88612	0.48982
0.90741	0.45588
0.93653	0.44177
0.98208	0.44921
0.94505	0.44028
0.96061	0.54993
0.95794	0.55022
0.95794	0.55022
0.95147	0.43989
0.96089	0.54989
0.94216	0.55037
0.91683	0.44959
0.91681	0.44960
0.98438	0.45009
0.91702	0.44948
0.95262	0.43989
0.94427	0.44036
0.98606	0.45193
0.95803	0.55022
0.91670	0.44966
0.95803	0.55022
0.95152	0.43989
0.99729	0.52875
0.94604	0.44016
0.97150	0.54744
0.89081	0.51939
0.91702	0.44948
0.94194	0.55041
0.94216	0.55037
0.95803	0.55022
0.96237	0.54969
0.94216	0.55037
0.97144	0.54748
0.97362	0.44444
0.98607	0.45193
0.91137	0.45295
0.88843	0.51082
0.91991	0.44798
0.95802	0.55022
0.91922	0.44832
0.97147	0.54746
0.96237	0.54969
0.94341	0.55045
0.94098	0.55037
0.91092	0.45325
0.98438	0.45009
0.98607	0.45193
0.94098	0.55037
0.98438	0.45009
0.94098	0.55038
0.94215	0.55037
0.91921	0.44832
0.91985	0.44802
0.91988	0.44801
0.89103	0.51997
0.93675	0.44172
0.91991	0.44798
0.89081	0.51938
0.93705	0.55011
0.94216	0.55037
0.95276	0.43989
0.94216	0.55037
0.94216	0.55037
0.97147	0.54746
0.93702	0.55011
0.95152	0.43989
0.94098	0.55038
0.91991	0.44798
0.97144	0.54747
0.98432	0.45007
0.95276	0.43989
0.91639	0.44984
0.98438	0.45008
0.99729	0.52875
0.95276	0.43989
0.99729	0.52875
0.97147	0.54746
0.93654	0.44177
0.91397	0.54170
0.89084	0.51943
0.91092	0.45325
0.98608	0.45194
0.91708	0.44945
0.95152	0.43989
0.94216	0.55037
0.93702	0.55011
0.95659	0.44005
0.94215	0.55037
1.00000	0.49387
0.98607	0.45193
0.98607	0.45193
0.91922	0.44832
0.91991	0.44798
0.95803	0.55022
0.95466	0.43993
0.95803	0.55022
0.95803	0.55022
0.99729	0.52875
0.97144	0.54747
0.95803	0.55022
0.96237	0.54969
0.95264	0.43989
0.94402	0.55049
0.99729	0.52875
0.99729	0.52875
0.94098	0.55038
0.91985	0.44802
0.95262	0.43989
0.95718	0.55026
0.98438	0.45008
0.98438	0.45008
0.89105	0.52001
0.95664	0.44005
0.94215	0.55037
0.94098	0.55037
0.95470	0.43993
0.91988	0.44801
0.90313	0.45954
0.95276	0.43989
0.91683	0.44959
0.99729	0.52875
0.95067	0.55050
0.97137	0.54750
0.91072	0.45339
0.97157	0.54744
0.97363	0.44445
0.88612	0.48982
0.95664	0.44005
0.97157	0.54743
0.99729	0.52875
0.95264	0.43989
0.91683	0.44959
0.96237	0.54969
0.91092	0.45325
0.98609	0.45194
0.91991	0.44798
0.95262	0.43989
0.95664	0.44005
0.93653	0.44177
0.97137	0.54750
0.97157	0.54743
0.91991	0.44798
0.91922	0.44832
0.95664	0.44005
0.91988	0.44801
0.89105	0.52001
0.98438	0.45008
0.99729	0.52875
0.97363	0.44445
0.94098	0.55038
0.91702	0.44948
0.97412	0.54639
0.88612	0.48982
0.99729	0.52875
0.91092	0.45325
0.95664	0.44005
0.97363	0.44445
0.95803	0.55022
0.94573	0.44020
0.94341	0.55045
0.95264	0.43989
0.98607	0.45193
0.98607	0.45193
0.94449	0.44034
0.99729	0.52875
0.27095	0.54735
0.95664	0.44005
0.91693	0.44953
0.95803	0.55022
0.97150	0.54744
0.97412	0.54639
0.95147	0.43989
0.98607	0.45193
0.96237	0.54969
0.97412	0.54639
0.91701	0.44948
0.99729	0.52875
0.98607	0.45193
0.98609	0.45194
0.90667	0.53774
0.97412	0.54639
0.98607	0.45193
0.94512	0.44027
0.89105	0.52000
0.91488	0.54222
0.97150	0.54744
0.95276	0.43989
0.94098	0.55037
0.91702	0.44948
0.89105	0.52001
0.95152	0.43989
0.94215	0.55037
0.98438	0.45008
0.91988	0.44801
0.97150	0.54744
0.94216	0.55037
0.91702	0.44948
0.98607	0.45193
0.94188	0.55048
0.98438	0.45008
0.95664	0.44005
0.88612	0.48982
0.94341	0.55045
0.88612	0.48982
0.98607	0.45193
0.91702	0.44948
0.97157	0.54743
0.98609	0.45194
0.97157	0.54743
0.91991	0.44798
0.97157	0.54744
0.97412	0.54639
