0.34001	0.54863	0.56155
0.70248	0.69677	0.65408
0.19541	0.59156	0.43593
0.60759	0.41664	0.61214
0.51174	0.61485	0.66841
0.62436	0.56792	0.50553
0.71697	0.63393	0.60094
0.98326	0.44958	0.45831
0.28932	0.46583	0.55203
0.43279	0.48282	0.66623
0.24242	0.47244	0.62071
0.95081	0.42856	0.76004
0.32724	0.55611	0.36396
0.68003	0.49296	0.51184
0.78599	0.57714	0.58376
0.47992	0.55893	0.51325
0.19727	0.55988	0.52570
0.67421	0.45156	0.58192
0.39541	0.44946	0.44403
0.47170	0.50462	0.58711
0.74868	0.39075	0.66473
0.62670	0.81700	0.54680
0.52166	0.00000	0.64761
0.32393	0.67748	0.47440
0.27812	0.73290	0.53609
0.32808	0.52894	0.44514
0.73370	0.92178	0.90359
0.69556	0.36478	0.58778
0.42876	0.60987	0.55221
0.77821	0.73388	0.48458
0.76327	0.49642	0.51933
0.17470	0.54816	0.61775
0.31899	0.56425	0.64300
0.42101	0.64182	0.46404
0.41662	0.51432	0.53134
0.63167	0.57932	0.99553
0.39645	0.53133	0.60883
0.70761	0.42707	0.72967
0.70713	0.31133	0.65555
0.24095	0.52015	0.38419
0.49902	0.58978	0.58803
0.16946	0.43690	0.58251
0.52800	0.78859	0.51246
0.60755	0.47837	0.55058
0.70222	0.47594	0.65683
0.62558	0.50074	0.63669
0.63645	0.61579	0.62181
0.58079	0.49389	0.38410
0.50202	0.51797	0.66479
0.53381	0.96525	0.74875
0.57855	0.68382	0.50410
0.70687	0.11289	0.80403
0.54432	0.52268	0.53479
0.64539	0.64783	0.69867
0.36905	0.62963	0.60702
0.73023	0.73255	0.58114
0.26219	0.55740	0.58173
0.63557	0.47876	0.71157
0.54193	0.45924	0.59344
0.37124	0.68432	0.54236
0.49646	0.65418	0.49944
0.28171	0.61318	0.42428
0.22638	0.67609	0.48462
0.64883	0.54700	0.57556
0.23549	0.60855	0.65694
0.62418	0.78001	0.99862
0.33493	0.43492	0.77282
0.70979	0.58346	0.53796
0.69240	0.56243	0.63927
0.40612	0.54466	0.44994
0.72033	0.65624	0.48102
0.59808	0.56981	0.68099
0.23498	0.72888	0.62427
0.73023	0.51364	0.58907
0.78505	0.88099	0.35995
0.61069	0.48991	0.46982
0.70882	0.56257	0.46210
0.75546	0.42553	0.58815
0.81991	0.48944	0.59717
0.19646	0.65289	0.57186
0.35103	0.47794	0.50851
0.62075	0.55989	0.75988
0.76548	0.57596	0.66167
0.78134	0.47730	0.66608
0.36463	0.59622	0.50108
0.66189	0.39980	0.66316
0.74215	0.51923	0.72835
0.37253	0.72107	0.68948
0.67694	0.56155	0.70938
0.25764	0.50629	0.48008
0.80037	0.63584	0.41738
0.57562	0.88279	0.69621
0.91081	0.59654	0.35226
0.73478	0.42501	0.90874
0.90584	0.51332	0.82012
0.47978	0.40167	0.73046
0.48109	0.56120	0.26197
0.55135	0.06559	0.72197
0.77063	0.30763	0.30189
0.42331	0.58514	0.35886
0.70195	0.75639	0.44326
0.60706	0.76896	0.47003
0.51717	0.67920	0.57559
0.64439	0.43397	0.37269
0.74686	0.34873	0.00000
0.36328	0.64622	0.39068
0.92923	0.26985	0.64605
0.81325	0.54450	0.25025
0.70530	0.05920	0.53847
0.59764	0.74052	0.85264
0.33005	0.10262	0.64193
0.80187	0.61932	0.93307
0.40871	0.31390	0.49432
0.35257	0.35975	0.42427
0.58346	0.96029	0.41171
0.74243	0.22121	0.57067
0.48154	0.48965	0.76232
0.59809	0.39377	0.20066
0.52242	0.64266	0.20123
0.70682	0.35953	0.19837
0.61730	0.80198	0.65142
0.43934	0.71839	0.51444
0.77611	0.08885	0.63501
0.61054	0.79550	0.76727
0.51639	0.73154	0.44316
0.33440	0.25027	0.45807
0.87391	0.38877	0.81015
0.61723	0.67518	0.77863
0.70651	0.17423	0.49635
0.65115	0.13031	0.42564
0.63160	0.56894	0.32941
0.56013	0.54235	0.61945
0.62460	0.17749	0.30258
0.37751	0.62597	0.69426
0.61013	0.46192	0.83081
0.75166	0.20034	0.86447
0.55760	0.41801	0.51073
0.76230	0.84916	0.44940
0.61196	0.32387	0.65247
