0.31896	0.70106	0.53593
0.31135	0.65531	0.46280
0.31267	0.69646	0.44280
0.30957	0.65552	0.52075
0.27644	0.68496	0.54572
0.29397	0.62203	0.53833
0.31524	0.68562	0.49423
0.31325	0.66248	0.56144
0.34901	0.65981	0.49143
0.28071	0.63289	0.49213
0.25703	0.64753	0.53202
0.28258	0.70793	0.47106
0.28129	0.71977	0.51815
0.32506	0.62614	0.49417
0.32377	0.72721	0.47951
0.35230	0.70400	0.50866
0.35114	0.69157	0.46130
0.23923	0.68511	0.50883
0.27888	0.67412	0.49955
0.30307	0.95627	0.43411
0.52198	0.65955	0.41116
0.27411	0.47873	0.62013
0.49157	0.78316	0.31176
0.46313	0.43196	0.38942
0.48438	0.68366	0.40374
0.48725	0.65989	0.42173
0.46719	0.68229	0.47107
0.25400	0.75611	0.43367
0.51071	0.70906	0.43972
0.50962	0.76279	0.33798
0.54901	0.72227	0.73273
0.50056	0.68465	0.49718
0.49463	0.65043	0.47880
0.49397	0.64354	0.52016
0.47569	0.67910	0.53557
0.46022	0.64206	0.50041
0.45815	0.64518	0.54485
0.44240	0.67114	0.51934
0.49592	0.45061	0.33583
0.58639	0.45735	0.65143
0.52829	0.81485	0.55373
0.33809	0.65837	0.72189
0.39899	0.59263	0.75074
0.32145	0.56463	0.37687
0.32480	0.78164	0.61250
0.58436	0.72610	0.60899
0.32806	0.57112	0.69265
0.48512	0.53683	0.64620
0.36725	0.56948	0.55474
0.27872	0.59622	0.40598
0.46797	0.56593	0.80219
0.38638	0.68241	0.64253
0.46426	0.74740	0.67820
0.77987	0.68575	0.45404
0.38890	0.88226	0.84691
0.40878	0.55233	0.82376
0.41010	0.52468	0.52013
0.56106	0.85388	0.52530
0.29401	0.72420	0.79006
0.32394	0.71006	0.71409
0.61767	0.91542	0.90643
0.44448	0.83452	0.72848
0.43094	0.81883	0.60577
0.40409	0.47134	0.53150
0.43344	0.51694	0.74287
0.58699	0.88378	0.65448
0.29120	0.53320	0.56394
0.25801	0.72617	0.71329
0.25160	0.78044	0.69506
0.36256	0.61693	0.81243
0.61718	0.90605	0.56354
0.56814	0.94616	0.60744
0.45100	0.57354	0.67329
0.29438	0.46669	0.65842
0.43000	0.44790	0.55849
0.65593	0.68931	0.51792
0.64483	0.64471	0.51434
0.29088	0.63191	0.67963
0.37764	0.59680	0.51202
0.36859	0.82990	0.67943
0.47016	0.65824	0.70190
0.47393	0.44346	0.58173
0.71088	0.68113	0.54800
0.26864	0.49467	0.49992
0.31604	0.67476	0.30972
0.48841	0.79520	0.54438
0.52716	0.76871	0.63827
0.40988	0.83797	0.68694
0.51255	0.75160	0.58630
0.60136	0.64181	0.58341
0.35688	0.49088	0.44626
0.52455	0.44663	0.60879
0.39686	0.49582	0.59882
0.49330	0.54070	0.68886
0.43378	0.86954	0.70590
0.58807	0.61751	0.51869
0.68453	0.66906	0.61558
0.34701	0.72166	0.29915
0.30620	0.58382	0.43085
0.50059	0.83771	0.70655
0.34905	0.39442	0.50125
0.60755	0.64902	0.54207
0.27408	0.67929	0.66212
0.40987	0.78015	0.69548
0.46009	0.51992	0.69390
0.32659	0.52880	0.41456
0.61781	0.83185	0.66884
0.48861	0.47147	0.60641
0.35594	0.55187	0.81095
0.44673	0.53139	0.65209
0.23395	0.69857	0.61750
0.41465	0.47519	0.77813
0.66209	0.62379	0.72673
0.32535	0.61840	0.33262
0.25380	0.51835	0.46743
0.32895	0.63681	0.28258
0.29950	0.52355	0.45767
0.29428	0.45507	0.38022
0.58946	0.62912	0.67103
0.60548	0.58566	0.41991
0.37397	0.42389	0.52270
0.39742	0.84884	0.64901
0.30489	0.69472	0.34764
0.26922	0.66790	0.72235
0.70509	0.57290	0.00000
0.50628	0.49665	0.69155
0.67615	0.78239	0.54678
0.60117	0.55555	0.52513
0.44357	0.94669	0.74428
0.61397	0.81947	0.55303
0.68966	0.57637	0.69295
0.63601	0.69488	0.57486
0.50171	0.85872	0.50881
0.42884	0.40105	0.54405
0.28078	0.56356	0.46469
0.51399	0.48272	0.63835
0.61642	0.66881	0.62355
0.58639	0.72618	0.51155
0.24462	0.59333	0.65785
0.30233	0.63868	0.75535
0.33126	0.51067	0.48341
0.33059	0.48763	0.56155
0.46835	0.48355	0.76063
0.46978	0.50093	0.64836
0.33695	0.85058	0.65372
0.32961	0.81804	0.70001
0.47564	0.78673	0.64245
0.83736	0.37377	0.57750
0.30933	0.51173	0.37261
0.30646	0.70950	0.65284
0.35503	0.43074	0.56062
0.25198	0.64880	0.63891
0.55996	0.69902	0.36554
0.56473	0.66849	0.68783
0.27899	0.47111	0.45896
0.31065	0.58839	0.30378
0.39568	0.40327	0.58042
0.32469	0.51779	0.32996
0.35722	0.60610	0.29857
0.57695	0.61911	0.62375
0.61499	0.66014	0.46414
0.28831	0.54524	0.41826
0.33749	0.58419	0.76982
0.33092	0.76312	0.66629
0.49997	0.80035	0.72030
0.29277	0.63732	0.31366
0.51147	0.87755	0.44490
0.67199	0.75641	0.60507
0.30326	0.45070	0.53664
0.30264	0.75623	0.63986
0.40059	0.63445	0.66395
0.34215	0.64955	0.36636
0.42694	0.56001	0.72899
0.61849	0.56452	0.70108
0.48127	0.51363	0.61275
0.35816	0.51961	0.52270
0.31269	0.60594	0.73594
0.29083	0.59511	0.35491
0.35518	0.67944	0.28690
0.44897	0.47682	0.60944
0.40844	0.56118	0.77313
0.37784	0.50593	0.82354
0.47086	0.93891	0.67062
0.59729	0.81385	0.64782
0.55328	0.72193	0.56286
0.40195	0.73788	0.71126
0.33863	0.87522	0.68356
0.45267	0.93887	0.48957
0.57376	0.82303	0.57726
0.44310	0.62612	0.70063
0.64115	0.55656	0.66948
0.62911	0.59930	0.47733
0.38062	0.54514	0.72657
0.62619	0.63094	0.66708
0.62480	0.60829	0.62699
0.49782	0.51593	0.48123
0.64947	0.62813	0.57239
0.62261	0.74479	0.56981
0.58561	0.47191	0.54080
0.62987	0.72616	0.52180
0.55261	0.81514	0.70034
0.39920	0.54413	0.56872
0.38563	0.69969	0.74085
0.37533	0.49965	0.48438
0.27855	0.75841	0.59200
0.47823	0.90866	0.59459
0.32194	0.47309	0.41802
0.36699	0.61643	0.35110
0.31859	0.49715	0.65842
0.33142	0.61045	0.37807
0.24742	0.56054	0.43470
0.46448	0.52338	0.32611
0.26785	0.76217	0.74585
0.37538	0.49713	0.55146
0.31295	0.72851	0.32287
0.28959	0.49818	0.42789
0.33389	0.55690	0.51627
0.43190	0.56870	0.32594
0.40780	0.69216	0.85490
0.77655	0.52841	0.57153
0.27921	0.85754	0.42216
0.46572	0.57259	0.41678
0.48285	0.66675	0.33534
0.46830	0.59056	0.39284
0.43786	0.57686	0.35785
0.43720	0.73225	0.37245
0.40861	0.73897	0.38620
0.34244	0.86051	0.54474
0.43240	0.57327	0.39352
0.48972	0.63204	0.34568
0.51038	0.60509	0.34347
0.45353	0.56836	0.47472
1.00000	0.96298	0.35781
0.15044	0.00000	0.86663
0.71406	0.70981	0.70882
0.54304	0.51812	0.42309
0.41519	0.41891	0.69134
0.35780	0.47605	0.76035
0.35553	0.45448	0.72315
0.42059	0.44445	0.64720
0.33952	0.83143	0.52041
0.39619	0.72736	0.34082
0.42187	0.38646	0.68249
0.47906	0.65957	0.79189
0.33353	0.69178	0.76058
0.38616	0.76828	0.53878
0.45366	0.68248	0.76435
0.38444	0.81276	0.53898
