0.46002	0.81691	0.67928
0.50865	0.77387	0.62548
0.50117	0.87060	0.61899
0.35878	0.79782	0.54906
0.53898	0.81393	0.57393
0.44741	0.84752	0.54832
0.55967	0.83073	0.66174
0.45703	0.92125	0.57800
0.43118	0.80704	0.60278
0.33677	0.82362	0.61629
0.35611	0.86947	0.51073
0.54557	0.89051	0.54767
0.36578	0.88956	0.57842
0.42641	0.80121	0.48914
0.60619	0.87220	0.60878
0.41041	0.87846	0.64754
0.63160	0.83306	0.54463
0.45628	0.89054	0.49030
0.52795	0.82242	0.50345
0.52216	0.71575	0.74246
0.91339	0.55950	0.51518
0.04477	0.59748	0.52339
0.76221	0.45690	0.56773
0.34017	0.40570	0.72378
0.93865	0.63831	0.56326
0.85917	0.62340	0.54037
0.93874	0.58241	0.64204
0.97121	0.55458	0.58973
0.88296	0.55817	0.58007
0.81383	0.50826	0.54847
0.81953	0.54890	0.60919
0.99180	0.47824	0.60421
0.90593	0.48982	0.61692
0.89375	0.51461	0.67605
1.00000	0.43885	0.66902
0.98724	0.51703	0.67013
0.94769	0.46941	0.71925
0.90837	0.43460	0.66884
0.09420	0.44155	0.66439
0.34686	0.36404	0.60782
0.60437	0.45172	0.31195
0.48382	0.17584	0.51831
0.35003	0.18413	0.67419
0.62121	0.63819	0.51617
0.77820	0.29448	0.47369
0.93465	0.58336	0.27549
0.44492	0.20251	0.57704
0.31971	0.37845	0.53169
0.17935	0.67464	0.60100
0.52571	0.68853	0.56072
0.30271	0.14454	0.37879
0.60937	0.01608	0.49762
0.60178	0.21433	0.26505
0.43977	0.69005	0.40161
0.61159	0.55803	0.13291
0.17478	0.12999	0.59125
0.17561	0.59344	0.45724
0.49797	0.39265	0.24333
0.68462	0.12034	0.59962
0.65587	0.11588	0.53125
0.50391	0.72111	0.40802
0.74986	0.20341	0.27931
0.69531	0.31823	0.31300
0.60721	0.73047	0.89313
0.27410	0.20988	0.54124
0.77009	0.45891	0.33233
0.24936	0.60577	0.64222
0.64669	0.26282	0.58447
0.61833	0.26116	0.52109
0.37400	0.11125	0.56809
0.42554	0.59659	0.40215
0.50532	0.45348	0.42602
0.20839	0.25848	0.37708
0.08687	0.51713	0.39960
0.12499	0.47557	0.50836
0.64597	0.56523	0.22040
0.32754	0.54825	0.30550
0.53937	0.16507	0.59641
