0.16537	0.93206
0.14252	0.94432
0.14437	0.84015
0.17129	0.77493
0.26462	0.85360
0.25735	0.91947
0.12586	0.75226
0.15736	0.85449
0.19436	0.73887
0.28835	0.81514
0.13816	0.86314
0.16130	0.87214
0.16106	0.73297
0.19755	0.80397
0.17458	0.75284
0.12189	0.79509
0.08915	0.78266
0.24037	0.75356
0.11534	0.92588
0.21015	0.85367
0.14991	0.77704
0.10533	0.73786
0.16279	0.79760
0.12628	0.84057
0.10316	0.80257
0.09408	0.83310
0.21467	0.75136
0.28876	0.84340
0.13502	0.73020
0.21252	0.81865
0.27297	0.79076
0.07200	0.87690
0.28341	0.87064
0.08608	0.91152
0.08016	0.80728
0.18923	0.82221
0.16835	0.90943
0.26015	0.88199
0.10724	0.76911
0.21629	0.95255
0.20562	0.87423
0.19304	0.76717
0.11602	0.82192
0.09312	0.86267
0.16033	0.89186
0.24145	0.89845
0.06669	0.84775
0.23496	0.81529
0.25686	0.77158
0.20575	0.78324
0.72830	0.01576
0.21770	0.91059
0.13432	0.81635
0.17213	0.81474
0.14078	0.88621
0.18173	0.95229
0.14985	0.75574
0.12213	0.90105
0.09940	0.88839
0.14343	0.79666
0.96796	0.22612
0.18299	0.79210
0.22052	0.88799
0.08292	0.75665
0.19846	0.89657
0.18864	0.91627
0.23610	0.86411
0.26821	0.82791
0.11412	0.85507
0.16515	0.83617
0.24247	0.79037
0.06191	0.78535
0.24754	0.83539
0.23610	0.86411
0.20283	0.83689
0.18306	0.84140
0.14318	0.91437
0.22042	0.79764
0.15340	0.81972
0.27603	0.90057
0.18126	0.88696
0.11966	0.87620
0.25704	0.80816
0.23610	0.86411
0.05810	0.82024
0.23399	0.92878
0.22641	0.77307
0.18482	0.86376
0.20308	0.93188
0.18482	0.86376
0.43620	0.12168
0.27538	0.40469
0.54188	0.22825
0.79506	0.13342
0.39245	0.74856
0.67542	0.55907
0.65206	0.00000
0.17178	0.54357
0.26083	0.33375
0.43749	0.05631
0.57342	0.44151
0.67674	0.30346
0.73351	0.57407
0.63606	0.10295
0.38922	0.61360
0.42521	0.61980
0.19440	0.58280
0.47698	0.53240
0.80599	0.76084
0.25996	0.62744
0.35006	0.66642
0.59821	0.38130
0.42082	0.41082
0.77847	0.50127
0.32366	0.28277
0.62532	0.30719
0.16044	0.46410
0.80985	0.47208
0.53080	0.40685
0.55734	0.92767
0.32279	0.82018
0.09408	0.83310
0.85609	0.66279
0.56243	0.47740
0.27041	0.44183
0.04232	0.75298
0.92337	0.46022
0.70894	0.53687
0.46895	0.89861
0.12586	0.70132
0.33654	0.16450
0.53793	0.78187
0.98790	0.29510
0.35583	0.60534
0.55031	0.02153
0.23293	0.72526
0.09277	0.70768
0.80795	0.28323
0.32117	0.53868
0.16736	0.70517
0.21828	0.50409
0.76579	0.29391
0.23256	0.42362
0.31274	0.33396
0.42479	0.79781
0.52885	0.32642
0.08389	0.42392
0.43472	0.87075
0.53439	0.68819
0.44744	0.49841
0.51758	0.28541
0.06862	0.47849
0.34398	0.50790
0.29389	0.63761
0.46025	0.75592
0.07318	0.60397
0.48450	0.09868
0.08698	0.56463
0.39106	0.43698
0.77198	0.23560
0.28411	0.29678
0.44217	0.83031
0.47485	0.26769
0.39115	0.98419
0.58724	0.19056
0.45985	0.79103
0.43806	0.37085
0.76075	0.65926
0.13143	0.54804
0.71632	0.37745
0.43902	0.33421
0.63897	0.78722
0.46405	0.46907
0.64668	0.27180
0.81678	0.23615
0.86036	0.21244
0.68194	0.63090
0.69018	0.11739
0.49975	0.78848
0.56484	0.35720
0.64162	0.40611
0.62380	0.23672
0.52800	0.36480
0.47904	0.35143
0.27471	1.00000
0.35691	0.74078
0.77997	0.60637
0.37466	0.83471
0.61008	0.57961
0.87365	0.54280
0.88257	0.36161
0.71762	0.07408
0.41293	0.51458
0.37355	0.47063
0.24827	0.96931
0.27697	0.95020
0.95555	0.40427
0.44203	0.53411
0.53536	0.44583
0.86015	0.15873
0.55308	0.87349
0.49954	0.66375
0.86995	0.44739
0.33421	0.38214
0.50140	0.56046
0.36904	0.87208
0.36370	0.35963
0.30372	0.73547
0.30113	0.92672
0.88864	0.59467
0.27533	0.25000
0.35994	0.54163
0.92071	0.18260
0.63368	0.19500
0.68147	0.19390
0.28716	0.60352
0.55450	0.51802
0.40733	0.70920
0.77350	0.07298
0.60503	0.42153
0.34493	0.84191
0.36258	0.77098
0.69747	0.26921
0.40430	0.89807
0.31525	0.41495
0.39107	0.15187
0.81033	0.18416
0.53704	0.60847
0.83909	0.31906
0.45978	0.43290
0.30908	0.50006
0.27239	0.56280
0.88766	0.31351
0.61149	0.65949
0.46663	0.56934
0.72045	0.74855
0.09710	0.52144
0.10174	0.63250
0.31686	0.66078
0.62827	0.50345
0.22933	0.64603
0.56948	0.63170
0.66051	0.47554
0.59731	0.74008
0.03547	0.57197
0.22129	0.70273
0.12867	0.77528
0.60343	0.61817
0.51990	0.52949
0.60059	0.33729
0.45346	0.60208
0.30949	0.96787
1.00000	0.36310
0.29678	0.76672
0.50012	0.70090
0.02046	0.66371
0.40444	0.82341
0.28841	0.67579
0.51276	0.90237
0.03848	0.70435
0.60037	0.69920
0.33535	0.78900
0.52700	0.48941
0.33567	0.10851
0.51164	0.85729
0.48998	0.50024
0.67512	0.85227
0.61289	0.14853
0.31661	0.85382
0.69584	0.59364
0.27985	0.47999
0.90344	0.40865
0.37195	0.40267
0.39675	0.33394
0.55454	0.27196
0.33789	0.87934
0.66333	0.05895
0.46210	0.39721
0.71716	0.16564
0.67198	0.23494
0.75093	0.45923
0.71674	0.65450
0.43894	0.17492
0.13605	0.62455
0.65510	0.33723
0.19393	0.71082
0.29489	0.36938
0.59516	0.78309
0.35123	0.32243
0.06404	0.64424
0.42191	0.67864
0.20905	0.38542
0.37009	0.64111
0.90754	0.50919
0.49951	0.75303
0.38424	0.67877
0.76185	0.18587
0.85577	0.49115
0.54170	0.18385
0.04662	0.52454
0.39043	0.78735
0.84024	0.71350
0.73629	0.70449
0.18108	0.28951
0.30370	0.20792
0.40862	0.58673
0.30789	0.45258
0.06777	0.68098
0.26254	0.65902
0.56276	0.71333
0.31946	0.60516
0.33792	0.47119
0.37888	0.50851
0.65977	0.15290
0.43219	0.56616
0.78727	0.33257
0.15442	0.68270
0.25613	0.50641
0.39394	0.94001
0.91037	0.11833
0.47937	0.15443
0.13126	0.66110
0.53684	0.08544
0.10619	0.96339
0.16527	0.65232
0.53330	0.57275
0.78807	0.56299
0.36756	0.20125
0.80481	0.65132
0.71243	0.41872
0.56040	0.75422
0.46722	0.67656
0.60516	0.46857
0.28605	0.52937
0.17919	0.50453
0.63540	0.54773
0.36059	0.80654
0.19814	0.62037
0.59012	0.50488
0.83595	0.61247
0.81888	0.52175
0.37741	0.71642
0.82384	0.36080
0.45055	0.29801
0.50714	0.62864
0.33807	0.24090
0.98834	0.45312
0.02467	0.84480
0.11594	0.46492
0.00000	0.71242
0.69193	0.68869
0.30875	0.89047
0.29041	0.70893
0.21507	0.99434
0.49700	0.38481
0.67893	0.72965
0.34170	0.99451
0.30668	0.79273
0.33466	0.63375
0.35234	0.69758
0.58638	0.09341
0.72127	0.82193
0.53711	0.65082
0.47514	0.72371
0.44218	0.65082
0.34993	0.43381
0.68363	0.78346
0.90418	0.24117
0.52683	0.73043
0.85838	0.26996
0.14282	0.41890
0.25605	0.59215
0.94152	0.57259
0.58244	0.23488
0.40154	0.85945
0.02199	0.79983
0.36845	0.28608
0.72259	0.21853
0.15703	0.57854
0.48406	0.82169
0.73693	0.26254
0.50064	0.46249
0.04085	0.89459
