0.57141	0.48608	0.35062
0.48383	0.68331	0.41728
0.56030	0.51687	0.44611
0.32973	0.68933	0.58409
0.60719	0.51977	0.41308
0.57573	0.34893	0.19165
0.63832	0.57228	0.36719
0.39572	0.45714	0.56466
0.51997	0.49529	0.41571
0.59888	0.55537	0.43343
0.51609	0.47296	0.48350
0.56559	0.41567	0.49983
0.54237	0.35484	0.46182
0.60557	0.56060	0.48411
0.52851	0.51286	0.57853
0.72724	0.67036	0.40440
0.40753	0.52904	0.45998
0.39791	0.40584	0.46847
0.82887	0.64941	0.15927
0.50059	0.49718	0.54236
0.51842	0.54097	0.40189
0.43683	0.59393	0.49064
0.38362	0.43875	0.36750
0.55552	0.63626	0.39163
0.44470	0.49814	0.39649
0.66827	0.56197	0.53172
0.51077	0.63136	0.56684
0.56311	0.51124	0.51137
0.65969	0.49820	0.31015
0.57185	0.53758	0.40652
0.54171	0.45904	0.41877
0.43673	0.53146	0.49035
0.58310	0.46307	0.41802
0.50893	0.56282	0.52916
0.34386	0.46554	0.54889
0.49301	0.54423	0.37124
0.60597	0.61475	0.47851
0.49002	0.57454	0.46576
0.78446	0.56756	0.36676
0.63749	0.50297	0.46526
0.53401	0.50998	0.81041
0.55187	0.48771	0.48527
0.47035	0.51253	0.50210
0.67945	0.80645	0.39676
0.51156	0.50678	0.48522
0.42006	0.55351	0.43244
0.19969	0.41566	0.55901
0.60627	0.49202	0.43863
0.81818	0.34939	0.00000
0.60813	0.64348	0.44819
0.55372	0.48279	0.39108
0.63999	0.49612	0.55672
0.62565	0.54092	0.53910
0.46228	0.59432	0.39865
0.54885	0.61572	0.49314
0.62209	0.48155	0.28768
0.68662	0.54296	0.44697
0.58838	0.61338	0.42909
0.43016	0.50372	0.35100
0.50665	0.47093	0.44010
0.61026	0.52663	0.49330
0.55499	0.60476	0.45544
0.56840	0.58166	0.49967
0.68343	0.59480	0.63812
0.61497	0.45664	0.44239
0.60997	0.58410	0.52023
0.45675	0.59188	0.57583
0.22280	0.43838	0.35297
0.64717	0.42962	0.45827
0.52920	0.53449	0.35615
0.57405	0.43561	0.53900
0.92747	0.79589	0.39862
0.47255	0.56473	0.54911
0.53157	0.57158	0.35903
0.44473	0.48720	0.48463
0.61891	0.61744	0.55291
0.45207	0.48328	0.43327
0.67585	0.57385	0.47128
0.53755	0.60103	0.53144
0.54422	0.54508	0.43184
0.59415	0.47855	0.55774
0.53029	0.63610	0.43768
0.64070	0.53884	0.41374
0.53919	0.44410	0.50833
0.38067	0.56221	0.43792
0.35950	0.79197	0.72239
0.58289	0.61580	0.51840
0.50688	0.69820	0.46069
0.51484	0.59087	0.49677
0.59237	0.56450	0.26210
0.60855	0.47680	0.47769
0.49747	0.51201	0.38759
0.53501	0.61230	0.59993
0.42161	0.58615	0.44733
0.51626	0.47449	0.38423
0.51838	0.55134	0.46081
0.36523	0.64472	0.41134
0.64167	0.65319	0.53255
0.48581	0.63213	0.43696
0.58484	0.55883	0.53428
0.53668	0.48968	0.44961
0.58127	0.43431	0.45800
0.34919	0.58212	0.46224
0.40203	0.60624	0.40910
0.43886	0.45167	0.55709
0.37146	1.00000	0.50099
0.49267	0.54127	0.43564
0.43577	0.46065	0.46082
