0.62052	0.97951
0.64923	0.96385
0.63587	0.97304
0.61095	0.98815
0.59915	0.97765
0.62777	1.00000
0.61544	0.96718
0.64541	0.99344
0.63396	0.95684
0.59980	0.94577
0.64413	0.98142
0.60965	0.95759
0.59886	0.96423
0.64328	0.94858
0.65779	0.97614
0.61460	0.94735
0.62372	0.93947
0.62936	0.98678
0.62992	0.96654
0.62979	0.11103
0.72456	0.22915
0.73001	0.24144
0.54854	0.01086
0.84773	0.24607
0.87291	0.77685
0.97116	0.75683
0.89521	0.71653
0.90287	0.69143
0.86919	0.68140
0.39846	0.05731
0.70470	0.20607
0.87574	0.76650
0.87480	0.77025
0.89199	0.71855
0.87241	0.72882
0.87187	0.73321
0.86364	0.73076
0.87045	0.73042
0.83019	0.19498
0.83728	0.21274
0.16660	0.75290
0.62274	0.66377
0.77577	0.46915
0.86023	0.10667
0.38120	0.73585
0.18026	0.84850
0.65835	0.64229
0.82921	0.38731
0.88127	0.14969
0.81851	0.02956
0.74155	0.57409
0.61438	0.70390
0.44033	0.66722
0.93150	0.51113
0.19683	0.71505
0.72874	0.48747
0.91006	0.29650
0.18324	0.78344
0.52329	0.52874
0.57766	0.66550
0.93097	0.51212
0.18258	0.74750
0.27898	0.67849
0.85756	0.34104
0.61973	0.57784
0.30318	0.71955
0.87369	0.31383
0.42775	0.69516
0.47152	0.76476
0.68648	0.51630
0.40845	0.65613
0.38728	0.60715
0.78536	0.39069
0.77933	0.30818
0.92806	0.31265
0.88711	0.63132
0.05599	0.72953
0.64185	0.66705
0.66503	0.93839
0.55638	0.75000
0.87298	0.43564
0.90256	0.39138
0.13905	0.72673
0.90667	0.26334
0.80296	0.04282
0.89839	0.63129
0.14141	0.79710
0.40830	0.73207
0.17721	0.73275
0.10686	0.77949
0.92532	0.21007
0.84235	0.41974
0.89021	0.32944
0.81952	0.42784
0.23070	0.67401
0.08319	0.87409
0.20389	0.59499
0.77421	0.02201
0.84515	0.10249
0.13717	0.62451
0.94851	0.26702
0.10737	0.78101
0.53660	0.77192
0.51543	0.76288
0.88767	0.40796
0.92136	0.16131
0.08232	0.63969
0.88511	0.40384
0.69151	0.59697
0.83937	0.38060
0.38845	0.72878
0.69710	0.60279
0.06615	0.83747
0.80627	0.02744
0.88275	0.10949
0.81050	0.04889
0.87608	0.07235
0.88418	0.28862
0.07810	0.80774
0.09771	0.64185
0.89883	0.35279
0.24632	0.73112
0.76054	0.00709
0.52169	0.66998
0.08502	0.71920
0.63388	0.56765
0.02670	0.80179
0.18372	0.60989
0.38924	0.76034
0.19190	0.71015
0.17662	0.86462
0.06888	0.64985
0.15337	0.66242
0.83414	0.41509
0.87054	0.05529
0.92126	0.35507
0.05566	0.76128
0.11019	0.60699
0.43620	0.72461
0.69733	0.61044
0.90244	0.12100
0.84502	0.35175
0.85962	0.45395
0.89063	0.35625
0.42081	0.77107
0.48693	0.73121
0.48334	0.77032
0.10329	0.79735
0.87878	0.09811
0.51965	0.74889
0.91445	0.33237
0.47589	0.69736
0.64581	0.60376
0.29370	0.64575
0.89794	0.13108
0.84415	0.08308
0.86679	0.41767
0.88324	0.12732
0.82252	0.03997
0.18317	0.60672
0.08835	0.76080
0.86973	0.08746
0.60884	0.62258
0.47664	0.71284
0.21408	0.64676
0.82260	0.05125
0.12477	0.70231
0.09240	0.63058
0.93890	0.22906
0.45895	0.77158
0.64872	0.62863
0.82056	0.07010
0.74585	0.55862
0.10325	0.83346
0.86729	0.39991
0.92382	0.19157
0.57576	0.68035
0.81550	0.01555
0.78650	0.03884
0.83540	0.37627
0.68128	0.58170
0.87541	0.46706
0.13241	0.63937
0.17169	0.68538
0.10443	0.58850
0.63318	0.64688
0.49443	0.79623
0.26799	0.70842
